ID,Sec,Date,Time,Barometric_Preasure,Humidity,Solar_Radiation,Temperature,Wind_Direction,Wind_Speed
348,1475208921,29.9.2016,18:15:21,30.44,62,6.16,53,120.78,7.87
349,1475208652,29.9.2016,18:10:52,30.44,59,6.63,53,118.82,5.62
350,1475208322,29.9.2016,18:05:22,30.44,59,10.96,54,154.16,4.5
351,1475208022,29.9.2016,18:00:22,30.44,57,19.42,55,58.42,6.75
352,1475207722,29.9.2016,17:55:22,30.44,53,27.14,55,47.86,4.5
353,1475207419,29.9.2016,17:50:19,30.44,52,33.75,56,74.56,2.25
354,1475207122,29.9.2016,17:45:22,30.44,49,49.57,56,25.72,6.75
355,1475206822,29.9.2016,17:40:22,30.44,50,59.62,56,102.11,2.25
356,1475206538,29.9.2016,17:35:38,30.44,48,87.23,56,67.49,3.37
357,1475206225,29.9.2016,17:30:25,30.43,49,109.93,56,180.29,2.25
358,1475205925,29.9.2016,17:25:25,30.43,57,130.82,57,150.2,2.25
359,1475205625,29.9.2016,17:20:25,30.43,55,160.52,57,47.3,5.62
360,1475205320,29.9.2016,17:15:20,30.43,52,191.37,58,333.81,1.12
361,1475205020,29.9.2016,17:10:20,30.43,49,207.05,58,41.62,4.5
362,1475204722,29.9.2016,17:05:22,30.43,45,240.99,58,132.36,5.62
363,1475204424,29.9.2016,17:00:24,30.43,41,274.83,58,332.09,4.5
364,1475204125,29.9.2016,16:55:25,30.43,55,300.94,58,45.88,3.37
365,1475203822,29.9.2016,16:50:22,30.43,56,322.71,58,94.24,7.87
366,1475203538,29.9.2016,16:45:38,30.43,50,346.59,58,81.57,6.75
367,1475203220,29.9.2016,16:40:20,30.43,49,364.18,58,351.03,7.87
368,1475202941,29.9.2016,16:35:41,30.43,51,368.35,58,78.81,5.62
369,1475202622,29.9.2016,16:30:22,30.43,46,362.84,58,85.96,5.62
370,1475202321,29.9.2016,16:25:21,30.43,48,423.9,59,19.78,4.5
371,1475202025,29.9.2016,16:20:25,30.43,59,457.69,58,18.26,4.5
372,1475201723,29.9.2016,16:15:23,30.43,52,511.38,58,69.08,3.37
373,1475201422,29.9.2016,16:10:22,30.43,52,566.83,58,40.87,4.5
374,1475201120,29.9.2016,16:05:20,30.43,49,187.96,58,0.13,4.5
375,1475200820,29.9.2016,16:00:20,30.43,58,310.59,59,27.34,9
376,1475200522,29.9.2016,15:55:22,30.43,46,230.26,59,359.93,3.37
377,1475200221,29.9.2016,15:50:21,30.43,46,623.31,60,22.18,7.87
378,1475199922,29.9.2016,15:45:22,30.43,48,312.1,60,4.38,10.12
379,1475199624,29.9.2016,15:40:24,30.43,44,803.72,60,355.03,7.87
380,1475199319,29.9.2016,15:35:19,30.42,47,671.97,60,0.4,7.87
381,1475199020,29.9.2016,15:30:20,30.42,51,670.32,60,53.16,4.5
382,1475198721,29.9.2016,15:25:21,30.42,48,679.73,60,353.87,9
383,1475198424,29.9.2016,15:20:24,30.43,54,687.62,60,2.04,4.5
384,1475198118,29.9.2016,15:15:18,30.42,53,697.66,61,34.85,11.25
385,1475197821,29.9.2016,15:10:21,30.42,44,716.27,61,11.08,7.87
386,1475197523,29.9.2016,15:05:23,30.43,50,744.43,61,1.6,5.62
387,1475197330,29.9.2016,15:02:10,30.42,53,612.34,61,345.21,7.87
388,1475196921,29.9.2016,14:55:21,30.42,50,760.9,61,165.42,4.5
389,1475196621,29.9.2016,14:50:21,30.42,57,773.71,61,30.3,6.75
390,1475196318,29.9.2016,14:45:18,30.42,59,790.08,61,34.24,3.37
391,1475196023,29.9.2016,14:40:23,30.42,59,804.28,61,19.11,7.87
392,1475195724,29.9.2016,14:35:24,30.42,53,818.82,61,84.61,6.75
393,1475195419,29.9.2016,14:30:19,30.42,51,855.63,62,31.88,5.62
394,1475195120,29.9.2016,14:25:20,30.42,58,875.16,62,149.48,3.37
395,1475194821,29.9.2016,14:20:21,30.42,54,867.9,62,62.54,3.37
396,1475194527,29.9.2016,14:15:27,30.43,58,872.67,62,39.59,5.62
397,1475194220,29.9.2016,14:10:20,30.43,50,890.52,62,122.13,4.5
398,1475193619,29.9.2016,14:00:19,30.43,53,911.06,62,65.07,7.87
399,1475193320,29.9.2016,13:55:20,30.43,49,925.16,62,69.79,7.87
400,1475193020,29.9.2016,13:50:20,30.43,47,933.15,62,346.87,5.62
401,1475192721,29.9.2016,13:45:21,30.43,53,942.73,62,359.93,5.62
402,1475192421,29.9.2016,13:40:21,30.43,50,955.74,62,9.92,4.5
403,1475192121,29.9.2016,13:35:21,30.43,54,959.47,62,19.98,9
404,1475191820,29.9.2016,13:30:20,30.43,57,970.22,62,0.9,6.75
405,1475191518,29.9.2016,13:25:18,30.43,54,974.87,62,19.13,11.25
406,1475191220,29.9.2016,13:20:20,30.44,53,985.22,62,61.93,7.87
407,1475190925,29.9.2016,13:15:25,30.43,50,992.19,62,63.35,10.12
408,1475190622,29.9.2016,13:10:22,30.44,56,997.26,62,171.18,7.87
409,1475190322,29.9.2016,13:05:22,30.44,54,1004.6,62,45.65,7.87
410,1475190019,29.9.2016,13:00:19,30.44,54,1007.96,63,15.92,11.25
411,1475189722,29.9.2016,12:55:22,30.44,54,1013.59,63,130.14,9
412,1475189420,29.9.2016,12:50:20,30.44,51,1020.55,62,21.54,10.12
413,1475189119,29.9.2016,12:45:19,30.44,45,1025.63,62,70.89,15.75
414,1475188820,29.9.2016,12:40:20,30.45,46,1029.41,63,59.62,12.37
415,1475188520,29.9.2016,12:35:20,30.45,43,1034.46,63,79.08,7.87
416,1475188219,29.9.2016,12:30:19,30.45,43,1033.54,63,359.46,5.62
417,1475187921,29.9.2016,12:25:21,30.45,40,1039.06,63,59.89,4.5
418,1475187620,29.9.2016,12:20:20,30.45,39,1039.67,63,40.66,6.75
419,1475187320,29.9.2016,12:15:20,30.46,41,1037.76,64,20.44,14.62
420,1475187024,29.9.2016,12:10:24,30.45,41,1039.52,64,40.4,13.5
421,1475186720,29.9.2016,12:05:20,30.45,41,1040.14,63,117.62,4.5
422,1475186427,29.9.2016,12:00:27,30.46,42,1039.22,63,354.78,1.12
423,1475186120,29.9.2016,11:55:20,30.46,41,1035.99,63,35.68,4.5
424,1475185820,29.9.2016,11:50:20,30.46,39,1033.49,63,350,5.62
425,1475185518,29.9.2016,11:45:18,30.46,41,1029.15,63,14.63,9
426,1475185220,29.9.2016,11:40:20,30.46,41,1025.51,63,349.53,2.25
427,1475184919,29.9.2016,11:35:19,30.46,41,1023.78,63,31.9,9
428,1475184622,29.9.2016,11:30:22,30.47,37,1017.57,63,339.83,3.37
429,1475184320,29.9.2016,11:25:20,30.47,34,1013.93,63,67.14,11.25
430,1475184021,29.9.2016,11:20:21,30.47,34,1009.36,63,61.67,9
431,1475183722,29.9.2016,11:15:22,30.47,33,1002.89,63,32.74,6.75
432,1475183516,29.9.2016,11:11:56,30.47,31,999.19,63,4.51,6.75
433,1475183122,29.9.2016,11:05:22,30.47,36,987.02,62,38.9,10.12
434,1475182823,29.9.2016,11:00:23,30.47,40,981.66,63,28.85,7.87
435,1475182521,29.9.2016,10:55:21,30.47,35,973.79,63,114.97,5.62
436,1475182222,29.9.2016,10:50:22,30.47,37,964.46,63,60.94,6.75
437,1475181920,29.9.2016,10:45:20,30.47,40,957.02,62,37.85,7.87
438,1475181622,29.9.2016,10:40:22,30.47,44,946.32,62,38.03,11.25
439,1475181322,29.9.2016,10:35:22,30.47,45,933.08,62,37.37,11.25
440,1475181021,29.9.2016,10:30:21,30.47,43,926.79,62,10.44,5.62
441,1475180719,29.9.2016,10:25:19,30.47,42,915.84,62,5.51,11.25
442,1475180419,29.9.2016,10:20:19,30.47,42,901.65,62,24.74,9
443,1475180123,29.9.2016,10:15:23,30.47,46,899.53,61,37.67,7.87
444,1475179820,29.9.2016,10:10:20,30.47,49,878.76,62,61.93,7.87
445,1475179523,29.9.2016,10:05:23,30.47,44,867.98,61,359.93,6.75
446,1475179225,29.9.2016,10:00:25,30.47,41,855.89,62,26.99,7.87
447,1475178921,29.9.2016,9:55:21,30.47,42,841.52,61,21.37,9
448,1475178622,29.9.2016,9:50:22,30.47,38,830.19,62,52.73,10.12
449,1475178319,29.9.2016,9:45:19,30.47,39,815.1,62,61.67,6.75
450,1475178020,29.9.2016,9:40:20,30.47,41,799.29,62,42.59,5.62
451,1475177725,29.9.2016,9:35:25,30.47,41,785.6,61,37.83,7.87
452,1475177421,29.9.2016,9:30:21,30.47,45,768.39,61,7.14,7.87
453,1475177119,29.9.2016,9:25:19,30.47,44,754.06,61,186.9,4.5
454,1475176822,29.9.2016,9:20:22,30.47,43,738.75,61,7.25,7.87
455,1475176523,29.9.2016,9:15:23,30.46,44,722.23,61,33.19,11.25
456,1475176223,29.9.2016,9:10:23,30.46,44,706.41,61,56.91,6.75
457,1475175921,29.9.2016,9:05:21,30.46,45,686.3,61,70.29,3.37
458,1475175626,29.9.2016,9:00:26,30.46,49,669.11,60,16.18,9
459,1475175321,29.9.2016,8:55:21,30.46,47,652.51,61,52.76,2.25
460,1475175023,29.9.2016,8:50:23,30.46,41,634.99,61,14.96,6.75
461,1475174727,29.9.2016,8:45:27,30.46,31,617.87,61,19.08,7.87
462,1475174421,29.9.2016,8:40:21,30.46,34,597.41,61,0.1,2.25
463,1475174122,29.9.2016,8:35:22,30.46,31,578.24,61,24.56,4.5
464,1475173821,29.9.2016,8:30:21,30.46,35,559.23,60,41.61,1.12
465,1475173521,29.9.2016,8:25:21,30.46,37,538.41,60,31.05,3.37
466,1475173223,29.9.2016,8:20:23,30.46,41,519.16,60,25.35,4.5
467,1475172921,29.9.2016,8:15:21,30.45,40,499.21,60,3.77,3.37
468,1475172619,29.9.2016,8:10:19,30.45,40,478.48,60,17.86,3.37
469,1475172318,29.9.2016,8:05:18,30.45,40,458.27,59,74.63,1.12
470,1475172024,29.9.2016,8:00:24,30.45,45,438.05,59,64.84,2.25
471,1475171719,29.9.2016,7:55:19,30.44,30,416.28,60,53.32,5.62
472,1475171419,29.9.2016,7:50:19,30.44,31,395.14,59,75.7,3.37
473,1475171120,29.9.2016,7:45:20,30.44,34,373.7,58,58.43,2.25
474,1475170819,29.9.2016,7:40:19,30.43,34,352.56,57,113.5,1.12
475,1475170221,29.9.2016,7:30:21,30.43,38,305.78,54,146.52,1.12
476,1475169921,29.9.2016,7:25:21,30.43,42,278.29,52,142.16,2.25
477,1475169628,29.9.2016,7:20:28,30.43,44,251.51,51,151.94,2.25
478,1475169324,29.9.2016,7:15:24,30.43,46,222.48,50,143.23,4.5
479,1475169022,29.9.2016,7:10:22,30.43,47,164.44,49,172.83,3.37
480,1475168723,29.9.2016,7:05:23,30.43,48,21.36,48,176.93,4.5
481,1475168425,29.9.2016,7:00:25,30.42,50,20,48,182.88,5.62
482,1475168123,29.9.2016,6:55:23,30.42,51,19.24,48,173.07,7.87
483,1475167819,29.9.2016,6:50:19,30.42,53,18.33,47,191.44,7.87
484,1475167520,29.9.2016,6:45:20,30.42,54,17.31,47,193.99,9
485,1475167222,29.9.2016,6:40:22,30.42,55,16.09,47,190.38,10.12
486,1475166919,29.9.2016,6:35:19,30.42,56,14.73,47,179.45,10.12
487,1475166620,29.9.2016,6:30:20,30.42,57,12.53,47,188.58,6.75
488,1475166321,29.9.2016,6:25:21,30.42,57,9.86,47,188.37,7.87
489,1475166020,29.9.2016,6:20:20,30.41,58,7.7,47,192.09,7.87
490,1475165722,29.9.2016,6:15:22,30.41,61,6.17,47,157.11,7.87
491,1475165423,29.9.2016,6:10:23,30.41,62,4.32,47,177.65,6.75
492,1475165120,29.9.2016,6:05:20,30.41,62,2.34,47,187.76,7.87
493,1475164824,29.9.2016,6:00:24,30.41,61,1.47,47,185.73,7.87
494,1475164525,29.9.2016,5:55:25,30.41,60,1.21,47,184.95,9
495,1475164221,29.9.2016,5:50:21,30.41,59,1.23,47,182.07,9
496,1475163921,29.9.2016,5:45:21,30.41,58,1.24,46,184.89,10.12
497,1475163621,29.9.2016,5:40:21,30.4,59,1.23,46,190.62,7.87
498,1475163326,29.9.2016,5:35:26,30.4,58,1.21,46,188.4,7.87
499,1475163027,29.9.2016,5:30:27,30.4,58,1.21,46,193.81,5.62
500,1475162722,29.9.2016,5:25:22,30.4,56,1.22,45,191.32,6.75
501,1475162424,29.9.2016,5:20:24,30.4,56,1.22,45,184.3,5.62
502,1475162121,29.9.2016,5:15:21,30.4,55,1.2,45,174.74,4.5
503,1475161822,29.9.2016,5:10:22,30.4,55,1.2,45,184.56,6.75
504,1475161520,29.9.2016,5:05:20,30.4,55,1.16,46,165.66,6.75
505,1475161222,29.9.2016,5:00:22,30.4,53,1.15,46,177.23,4.5
506,1475160925,29.9.2016,4:55:25,30.4,51,1.18,46,173.92,4.5
507,1475160625,29.9.2016,4:50:25,30.4,50,1.18,46,174.53,5.62
508,1475160320,29.9.2016,4:45:20,30.4,50,1.18,46,163.85,3.37
509,1475160021,29.9.2016,4:40:21,30.4,49,1.19,46,166.26,4.5
510,1475159719,29.9.2016,4:35:19,30.39,49,1.18,46,176.34,3.37
511,1475159425,29.9.2016,4:30:25,30.39,48,1.2,46,170.62,5.62
512,1475159125,29.9.2016,4:25:25,30.39,47,1.17,46,176.8,3.37
513,1475158821,29.9.2016,4:20:21,30.39,47,1.17,46,170.45,4.5
514,1475158529,29.9.2016,4:15:29,30.39,45,1.18,46,180.3,3.37
515,1475158222,29.9.2016,4:10:22,30.39,45,1.21,46,187.66,6.75
516,1475157918,29.9.2016,4:05:18,30.39,45,1.17,46,173.01,5.62
517,1475157620,29.9.2016,4:00:20,30.39,45,1.18,46,178.75,5.62
518,1475157320,29.9.2016,3:55:20,30.39,47,1.19,46,171.85,6.75
519,1475157026,29.9.2016,3:50:26,30.39,47,1.18,46,189.46,6.75
520,1475156722,29.9.2016,3:45:22,30.39,48,1.2,46,169.78,5.62
521,1475156426,29.9.2016,3:40:26,30.39,50,1.22,46,183.99,6.75
522,1475156122,29.9.2016,3:35:22,30.39,52,1.21,46,173.17,5.62
523,1475155819,29.9.2016,3:30:19,30.38,55,1.22,46,186.34,7.87
524,1475155523,29.9.2016,3:25:23,30.38,56,1.21,46,159.97,6.75
525,1475155223,29.9.2016,3:20:23,30.38,57,1.18,47,170.61,4.5
526,1475154922,29.9.2016,3:15:22,30.39,58,1.24,47,171.98,3.37
527,1475154624,29.9.2016,3:10:24,30.38,58,1.22,47,177.67,6.75
528,1475154319,29.9.2016,3:05:19,30.39,58,1.24,47,165.64,5.62
529,1475154019,29.9.2016,3:00:19,30.38,58,1.26,47,181.39,4.5
530,1475153725,29.9.2016,2:55:25,30.38,58,1.18,47,156.71,3.37
531,1475153425,29.9.2016,2:50:25,30.39,58,1.24,47,156.31,7.87
532,1475153123,29.9.2016,2:45:23,30.39,59,1.19,47,168.46,4.5
533,1475152823,29.9.2016,2:40:23,30.39,59,1.2,47,172.8,5.62
534,1475152522,29.9.2016,2:35:22,30.39,60,1.24,47,158.68,5.62
535,1475152225,29.9.2016,2:30:25,30.39,60,1.23,47,167.47,6.75
536,1475151921,29.9.2016,2:25:21,30.39,60,1.25,47,165.89,5.62
537,1475151621,29.9.2016,2:20:21,30.39,62,1.23,47,163.06,5.62
538,1475151323,29.9.2016,2:15:23,30.39,64,1.2,47,154.2,2.25
539,1475151020,29.9.2016,2:10:20,30.39,64,1.24,47,190.87,6.75
540,1475150724,29.9.2016,2:05:24,30.39,66,1.24,47,168.77,4.5
541,1475150430,29.9.2016,2:00:30,30.4,65,1.23,47,183.32,5.62
542,1475150124,29.9.2016,1:55:24,30.4,68,1.2,47,170.4,4.5
543,1475149823,29.9.2016,1:50:23,30.4,70,1.21,48,186.06,5.62
544,1475149524,29.9.2016,1:45:24,30.4,69,1.22,48,152.34,5.62
545,1475149218,29.9.2016,1:40:18,30.4,71,1.25,48,171.74,5.62
546,1475148921,29.9.2016,1:35:21,30.4,73,1.18,48,164.9,6.75
547,1475148621,29.9.2016,1:30:21,30.4,76,1.22,48,193.66,5.62
548,1475148320,29.9.2016,1:25:20,30.4,76,1.21,48,183.44,5.62
549,1475148023,29.9.2016,1:20:23,30.4,77,1.25,48,169.53,5.62
550,1475147720,29.9.2016,1:15:20,30.41,77,1.23,48,170.89,5.62
551,1475147426,29.9.2016,1:10:26,30.41,77,1.23,48,180.16,5.62
552,1475147119,29.9.2016,1:05:19,30.41,78,1.22,48,159.54,5.62
553,1475146824,29.9.2016,1:00:24,30.41,78,1.23,48,160.62,5.62
554,1475146525,29.9.2016,0:55:25,30.41,78,1.23,48,179.43,5.62
555,1475146229,29.9.2016,0:50:29,30.41,78,1.19,48,177.17,5.62
556,1475145924,29.9.2016,0:45:24,30.41,78,1.22,48,176.09,3.37
557,1475145619,29.9.2016,0:40:19,30.41,78,1.22,48,170.4,6.75
558,1475145321,29.9.2016,0:35:21,30.41,78,1.22,49,181.25,4.5
559,1475145022,29.9.2016,0:30:22,30.41,77,1.22,49,183.79,7.87
560,1475144724,29.9.2016,0:25:24,30.41,78,1.22,49,166.36,4.5
561,1475144425,29.9.2016,0:20:25,30.42,77,1.23,49,168.56,5.62
562,1475143823,29.9.2016,0:10:23,30.42,75,1.21,50,162.03,5.62
563,1475143520,29.9.2016,0:05:20,30.42,75,1.22,50,121.92,2.25
564,1475143231,29.9.2016,0:00:31,30.42,75,1.21,49,148.94,6.75
565,1475142921,28.9.2016,23:55:21,30.42,75,1.24,50,167.24,5.62
566,1475142624,28.9.2016,23:50:24,30.42,74,1.23,50,169.78,5.62
567,1475142331,28.9.2016,23:45:31,30.42,74,1.22,50,183.28,4.5
568,1475142021,28.9.2016,23:40:21,30.42,74,1.21,50,159.15,6.75
569,1475141721,28.9.2016,23:35:21,30.42,73,1.24,50,176.24,4.5
570,1475141424,28.9.2016,23:30:24,30.42,74,1.23,50,158.44,6.75
571,1475141121,28.9.2016,23:25:21,30.42,75,1.23,50,161.04,7.87
572,1475140823,28.9.2016,23:20:23,30.43,75,1.24,50,145.97,6.75
573,1475140520,28.9.2016,23:15:20,30.43,77,1.19,50,168.62,7.87
574,1475140223,28.9.2016,23:10:23,30.43,79,1.22,50,160.36,5.62
575,1475139921,28.9.2016,23:05:21,30.43,79,1.22,50,149.44,4.5
576,1475139625,28.9.2016,23:00:25,30.43,81,1.23,50,147.81,9
577,1475139320,28.9.2016,22:55:20,30.43,82,1.2,51,161.97,5.62
578,1475139024,28.9.2016,22:50:24,30.43,84,1.22,51,169.04,6.75
579,1475138722,28.9.2016,22:45:22,30.43,86,1.2,51,167.45,5.62
580,1475138419,28.9.2016,22:40:19,30.43,88,1.23,50,163.91,6.75
581,1475138123,28.9.2016,22:35:23,30.43,89,1.22,50,142.26,10.12
582,1475137825,28.9.2016,22:30:25,30.43,89,1.23,50,161.97,12.37
583,1475137527,28.9.2016,22:25:27,30.43,87,1.23,51,159.7,9
584,1475137221,28.9.2016,22:20:21,30.44,85,1.22,51,78.09,5.62
585,1475136920,28.9.2016,22:15:20,30.43,77,1.23,51,88.77,4.5
586,1475136625,28.9.2016,22:10:25,30.43,75,1.21,51,130.36,4.5
587,1475136321,28.9.2016,22:05:21,30.43,75,1.21,51,162.76,4.5
588,1475136020,28.9.2016,22:00:20,30.43,73,1.2,51,146.94,7.87
589,1475135720,28.9.2016,21:55:20,30.43,71,1.2,51,116.25,3.37
590,1475135428,28.9.2016,21:50:28,30.43,71,1.21,51,144.4,3.37
591,1475135122,28.9.2016,21:45:22,30.43,68,1.22,51,148.71,7.87
592,1475134821,28.9.2016,21:40:21,30.43,66,1.21,51,153.22,5.62
593,1475134524,28.9.2016,21:35:24,30.43,67,1.24,51,179.54,5.62
594,1475134230,28.9.2016,21:30:30,30.43,69,1.2,51,180.65,2.25
595,1475133921,28.9.2016,21:25:21,30.43,72,1.22,51,157.82,3.37
596,1475133623,28.9.2016,21:20:23,30.44,67,1.21,51,135.43,5.62
597,1475133328,28.9.2016,21:15:28,30.43,67,1.25,51,100.03,2.25
598,1475133020,28.9.2016,21:10:20,30.43,68,1.25,51,112.05,6.75
599,1475132720,28.9.2016,21:05:20,30.43,70,1.23,51,151.33,9
600,1475132426,28.9.2016,21:00:26,30.43,75,1.23,51,138.72,6.75
601,1475132118,28.9.2016,20:55:18,30.43,73,1.23,51,159.9,7.87
602,1475131821,28.9.2016,20:50:21,30.43,68,1.18,52,105.34,4.5
603,1475131520,28.9.2016,20:45:20,30.43,67,1.24,52,127.43,5.62
604,1475131219,28.9.2016,20:40:19,30.43,67,1.23,52,120.88,7.87
605,1475130918,28.9.2016,20:35:18,30.43,65,1.2,52,88.97,2.25
606,1475130622,28.9.2016,20:30:22,30.42,65,1.23,52,111.28,4.5
607,1475130324,28.9.2016,20:25:24,30.42,66,1.23,52,140.23,5.62
608,1475130029,28.9.2016,20:20:29,30.42,65,1.23,52,160.04,6.75
609,1475129724,28.9.2016,20:15:24,30.42,66,1.23,52,139.86,10.12
610,1475129419,28.9.2016,20:10:19,30.41,67,1.21,52,122.69,6.75
611,1475129122,28.9.2016,20:05:22,30.41,66,1.24,52,152.68,1.12
612,1475128822,28.9.2016,20:00:22,30.41,69,1.22,53,162.52,5.62
613,1475128521,28.9.2016,19:55:21,30.41,68,1.22,53,103.2,6.75
614,1475128218,28.9.2016,19:50:18,30.41,69,1.23,53,128.17,5.62
615,1475127924,28.9.2016,19:45:24,30.41,70,1.21,53,96.22,6.75
616,1475127624,28.9.2016,19:40:24,30.41,73,1.27,53,109.76,6.75
617,1475127327,28.9.2016,19:35:27,30.41,70,1.24,53,97.28,6.75
618,1475127022,28.9.2016,19:30:22,30.4,71,1.2,53,189.66,1.12
619,1475126722,28.9.2016,19:25:22,30.4,71,1.24,53,119.71,4.5
620,1475126422,28.9.2016,19:20:22,30.4,72,1.2,53,116.54,4.5
621,1475126119,28.9.2016,19:15:19,30.4,77,1.25,52,144.9,4.5
622,1475125832,28.9.2016,19:10:32,30.39,82,1.25,52,137.32,6.75
623,1475125522,28.9.2016,19:05:22,30.39,88,1.2,52,73,3.37
624,1475125226,28.9.2016,19:00:26,30.39,93,1.24,52,118.46,4.5
625,1475124919,28.9.2016,18:55:19,30.39,93,1.2,53,89.91,1.12
626,1475124619,28.9.2016,18:50:19,30.39,91,1.25,53,76.58,5.62
627,1475124321,28.9.2016,18:45:21,30.39,93,1.23,52,68.07,2.25
628,1475124024,28.9.2016,18:40:24,30.39,94,1.24,52,105.92,2.25
629,1475123718,28.9.2016,18:35:18,30.39,94,1.23,52,128.5,4.5
630,1475123428,28.9.2016,18:30:28,30.39,94,1.27,53,75.55,2.25
631,1475123123,28.9.2016,18:25:23,30.39,93,1.43,53,89.11,3.37
632,1475122818,28.9.2016,18:20:18,30.39,92,2.59,53,61.7,4.5
633,1475122520,28.9.2016,18:15:20,30.39,91,4.5,54,15.53,4.5
634,1475122221,28.9.2016,18:10:21,30.39,89,6.36,55,42.14,3.37
635,1475121918,28.9.2016,18:05:18,30.38,86,9.83,55,25.85,3.37
636,1475121619,28.9.2016,18:00:19,30.38,81,13.81,56,70.97,1.12
637,1475121323,28.9.2016,17:55:23,30.38,82,24.13,56,71.25,1.12
638,1475121023,28.9.2016,17:50:23,30.38,83,32.14,56,58.36,2.25
639,1475120724,28.9.2016,17:45:24,30.38,82,44.93,56,6.05,4.5
640,1475120444,28.9.2016,17:40:44,30.38,82,61,57,0.11,0
641,1475120123,28.9.2016,17:35:23,30.38,82,82.38,57,6.02,1.12
642,1475119825,28.9.2016,17:30:25,30.38,81,104.74,58,75.85,4.5
643,1475119532,28.9.2016,17:25:32,30.38,75,128.94,58,60.74,4.5
644,1475119221,28.9.2016,17:20:21,30.38,75,154.49,58,90.92,3.37
645,1475118921,28.9.2016,17:15:21,30.38,75,181.97,57,84.96,7.87
646,1475118620,28.9.2016,17:10:20,30.38,74,210.59,58,90.66,5.62
647,1475118320,28.9.2016,17:05:20,30.38,79,238.19,58,83.12,4.5
648,1475118024,28.9.2016,17:00:24,30.38,80,273.59,58,31.83,4.5
649,1475117724,28.9.2016,16:55:24,30.38,80,297.07,58,73.56,4.5
650,1475117421,28.9.2016,16:50:21,30.38,76,314.43,58,52.53,5.62
651,1475117121,28.9.2016,16:45:21,30.38,77,341.61,58,354.71,4.5
652,1475116821,28.9.2016,16:40:21,30.38,78,406.32,59,25.13,9
653,1475116523,28.9.2016,16:35:23,30.38,73,378.69,59,12.59,10.12
654,1475116221,28.9.2016,16:30:21,30.37,75,398.82,59,44.49,6.75
655,1475115925,28.9.2016,16:25:25,30.37,76,417.96,59,27.26,5.62
656,1475115622,28.9.2016,16:20:22,30.37,75,444.47,59,35.79,4.5
657,1475115321,28.9.2016,16:15:21,30.37,71,462.34,59,43.49,7.87
658,1475115020,28.9.2016,16:10:20,30.37,72,479.26,59,54.85,5.62
659,1475114719,28.9.2016,16:05:19,30.37,68,502.5,60,38.26,5.62
660,1475114418,28.9.2016,16:00:18,30.37,71,521.83,60,39.37,10.12
661,1475114123,28.9.2016,15:55:23,30.38,60,539.84,61,38.24,4.5
662,1475113820,28.9.2016,15:50:20,30.38,63,563.11,61,29.55,7.87
663,1475113519,28.9.2016,15:45:19,30.37,65,580.41,61,99.56,2.25
664,1475113220,28.9.2016,15:40:20,30.37,60,601.63,61,7.47,7.87
665,1475112922,28.9.2016,15:35:22,30.37,62,618.37,61,40.57,6.75
666,1475112619,28.9.2016,15:30:19,30.37,63,639.19,61,19.62,5.62
667,1475112325,28.9.2016,15:25:25,30.37,62,657.19,61,57.08,6.75
668,1475112022,28.9.2016,15:20:22,30.37,60,675.59,61,54.92,5.62
669,1475111723,28.9.2016,15:15:23,30.37,68,691.73,61,27.95,3.37
670,1475111119,28.9.2016,15:05:19,30.37,60,725.71,61,73.08,5.62
671,1475110827,28.9.2016,15:00:27,30.37,63,738.91,62,37.92,5.62
672,1475110532,28.9.2016,14:55:32,30.37,64,755.95,62,18.1,4.5
673,1475110219,28.9.2016,14:50:19,30.38,60,768.89,62,59.21,4.5
674,1475109919,28.9.2016,14:45:19,30.37,62,780.58,62,81.98,6.75
675,1475109624,28.9.2016,14:40:24,30.37,56,798.77,62,12.69,4.5
676,1475109323,28.9.2016,14:35:23,30.38,57,812.82,62,340.34,7.87
677,1475109021,28.9.2016,14:30:21,30.38,59,825.33,62,21.61,7.87
678,1475108718,28.9.2016,14:25:18,30.38,60,842.62,62,2.33,5.62
679,1475108419,28.9.2016,14:20:19,30.38,60,851.79,63,28.66,11.25
680,1475108118,28.9.2016,14:15:18,30.38,59,869.31,63,51.58,7.87
681,1475107827,28.9.2016,14:10:27,30.38,58,882.14,62,137.12,5.62
682,1475107522,28.9.2016,14:05:22,30.38,60,893.68,63,23.91,12.37
683,1475107220,28.9.2016,14:00:20,30.38,59,904.81,63,49.07,11.25
684,1475106921,28.9.2016,13:55:21,30.39,57,914.27,63,8.87,5.62
685,1475106626,28.9.2016,13:50:26,30.38,61,925.33,63,68.21,7.87
686,1475106320,28.9.2016,13:45:20,30.39,59,934.09,62,269.81,4.5
687,1475106021,28.9.2016,13:40:21,30.39,57,943.28,63,36.16,6.75
688,1475105720,28.9.2016,13:35:20,30.39,59,951.22,63,51.28,9
689,1475105422,28.9.2016,13:30:22,30.39,56,962.51,63,96.24,9
690,1475105119,28.9.2016,13:25:19,30.39,58,969.73,64,35.49,13.5
691,1475104823,28.9.2016,13:20:23,30.39,54,979.64,64,15.16,6.75
692,1475104521,28.9.2016,13:15:21,30.39,55,987.88,63,23.95,5.62
693,1475104222,28.9.2016,13:10:22,30.39,55,995.36,64,1.28,3.37
694,1475103922,28.9.2016,13:05:22,30.39,55,1000.69,63,39.99,5.62
695,1475103629,28.9.2016,13:00:29,30.39,53,1007.72,63,32.01,6.75
696,1475103319,28.9.2016,12:55:19,30.4,56,1009.68,63,55.92,13.5
